sdc_event_id,superevent_id,model_id,model_filepath,gcn_filepath,timestamp_utc,distance_mpc,z,pointings
168,GW280414a,196,gammapy_models/GW280414a_catO5_196_gammapy.fits,GCNs/GW280414a_GCN.json,2028-04-14 06:11:42.074811,12400.0,1.63,[]
169,GW280414b,673,gammapy_models/GW280414b_catO5_673_gammapy.fits,GCNs/GW280414b_GCN.json,2028-04-14 14:59:16.440138,337.0,0.072,[]
170,GW280417a,2217,gammapy_models/GW280417a_catO5_2217_gammapy.fits,GCNs/GW280417a_GCN.json,2028-04-17 04:03:12.160998,1060.0,0.208,[]
171,GW280418a,1266,gammapy_models/GW280418a_catO5_1266_gammapy.fits,GCNs/GW280418a_GCN.json,2028-04-18 05:47:58.176620,237.0,0.051,[]
172,GW280418b,805,gammapy_models/GW280418b_catO5_805_gammapy.fits,GCNs/GW280418b_GCN.json,2028-04-18 14:48:17.122561,533.0,0.111,[]
173,GW280420a,1297,gammapy_models/GW280420a_catO5_1297_gammapy.fits,GCNs/GW280420a_GCN.json,2028-04-20 17:39:47.130252,731.0,0.149,[]
174,GW280420b,1079,gammapy_models/GW280420b_catO5_1079_gammapy.fits,GCNs/GW280420b_GCN.json,2028-04-20 18:07:22.756984,640.0,0.132,[]
175,GW280420c,791,gammapy_models/GW280420c_catO5_791_gammapy.fits,GCNs/GW280420c_GCN.json,2028-04-20 19:04:47.989277,363.0,0.077,[]
176,GW280421a,643,gammapy_models/GW280421a_catO5_643_gammapy.fits,GCNs/GW280421a_GCN.json,2028-04-21 07:35:32.555932,805.0,0.163,[]
177,GW280422a,173,gammapy_models/GW280422a_catO5_173_gammapy.fits,GCNs/GW280422a_GCN.json,2028-04-22 14:34:08.418839,782.0,0.158,[]
178,GW280423a,1014,gammapy_models/GW280423a_catO5_1014_gammapy.fits,GCNs/GW280423a_GCN.json,2028-04-23 08:02:42.082930,899.0,0.18,[]
179,GW280424a,945,gammapy_models/GW280424a_catO5_945_gammapy.fits,GCNs/GW280424a_GCN.json,2028-04-24 16:03:42.448272,243.0,0.053,[]
180,GW280425a,1044,gammapy_models/GW280425a_catO5_1044_gammapy.fits,GCNs/GW280425a_GCN.json,2028-04-25 11:59:15.831539,220.0,0.048,[]
181,GW280426a,2000,gammapy_models/GW280426a_catO5_2000_gammapy.fits,GCNs/GW280426a_GCN.json,2028-04-26 01:21:58.550312,12700.0,1.662,[]
182,GW280428a,337,gammapy_models/GW280428a_catO5_337_gammapy.fits,GCNs/GW280428a_GCN.json,2028-04-28 01:59:49.543272,4480.0,0.712,[]
183,GW280429a,1915,gammapy_models/GW280429a_catO5_1915_gammapy.fits,GCNs/GW280429a_GCN.json,2028-04-29 23:31:22.021503,715.0,0.146,[]
184,GW280430a,1074,gammapy_models/GW280430a_catO5_1074_gammapy.fits,GCNs/GW280430a_GCN.json,2028-04-30 21:46:31.854372,676.0,0.139,[]
185,GW280501a,1493,gammapy_models/GW280501a_catO5_1493_gammapy.fits,GCNs/GW280501a_GCN.json,2028-05-01 04:35:31.251834,847.0,0.17,[]
186,GW280502a,308,gammapy_models/GW280502a_catO5_308_gammapy.fits,GCNs/GW280502a_GCN.json,2028-05-02 00:53:05.936164,1030.0,0.203,[]
187,GW280502b,388,gammapy_models/GW280502b_catO5_388_gammapy.fits,GCNs/GW280502b_GCN.json,2028-05-02 13:34:25.183182,878.0,0.176,[]
188,GW280504a,1817,gammapy_models/GW280504a_catO5_1817_gammapy.fits,GCNs/GW280504a_GCN.json,2028-05-04 18:03:45.774645,436.0,0.092,[]
189,GW280505a,1487,gammapy_models/GW280505a_catO5_1487_gammapy.fits,GCNs/GW280505a_GCN.json,2028-05-05 06:55:37.796319,342.0,0.073,[]
190,GW280505b,1848,gammapy_models/GW280505b_catO5_1848_gammapy.fits,GCNs/GW280505b_GCN.json,2028-05-05 15:13:13.791948,573.0,0.119,[]
191,GW280507a,423,gammapy_models/GW280507a_catO5_423_gammapy.fits,GCNs/GW280507a_GCN.json,2028-05-07 03:23:03.145013,1060.0,0.208,[]
192,GW280508a,709,gammapy_models/GW280508a_catO5_709_gammapy.fits,GCNs/GW280508a_GCN.json,2028-05-08 09:46:19.693448,157.0,0.035,[]
193,GW280508b,1702,gammapy_models/GW280508b_catO5_1702_gammapy.fits,GCNs/GW280508b_GCN.json,2028-05-08 10:48:54.452626,451.0,0.095,[]
194,GW280508c,1533,gammapy_models/GW280508c_catO5_1533_gammapy.fits,GCNs/GW280508c_GCN.json,2028-05-08 19:28:14.162870,680.0,0.139,[]
195,GW280511a,1698,gammapy_models/GW280511a_catO5_1698_gammapy.fits,GCNs/GW280511a_GCN.json,2028-05-11 17:10:02.071224,420.0,0.089,[]
196,GW280511b,510,gammapy_models/GW280511b_catO5_510_gammapy.fits,GCNs/GW280511b_GCN.json,2028-05-11 17:37:34.535429,1060.0,0.208,[]
197,GW280512a,947,gammapy_models/GW280512a_catO5_947_gammapy.fits,GCNs/GW280512a_GCN.json,2028-05-12 20:25:20.067834,553.0,0.115,[]
198,GW280513a,1825,gammapy_models/GW280513a_catO5_1825_gammapy.fits,GCNs/GW280513a_GCN.json,2028-05-13 19:08:04.875453,498.0,0.104,[]
199,GW280514a,2297,gammapy_models/GW280514a_catO5_2297_gammapy.fits,GCNs/GW280514a_GCN.json,2028-05-14 01:41:52.670294,418.0,0.089,[]
200,GW280514b,447,gammapy_models/GW280514b_catO5_447_gammapy.fits,GCNs/GW280514b_GCN.json,2028-05-14 03:41:07.920921,976.0,0.194,[]
201,GW280514c,118,gammapy_models/GW280514c_catO5_118_gammapy.fits,GCNs/GW280514c_GCN.json,2028-05-14 06:00:15.669296,466.0,0.098,[]
202,GW280514d,633,gammapy_models/GW280514d_catO5_633_gammapy.fits,GCNs/GW280514d_GCN.json,2028-05-14 08:01:20.728848,822.0,0.166,[]
203,GW280514e,525,gammapy_models/GW280514e_catO5_525_gammapy.fits,GCNs/GW280514e_GCN.json,2028-05-14 16:15:57.333236,850.0,0.171,[]
204,GW280514f,349,gammapy_models/GW280514f_catO5_349_gammapy.fits,GCNs/GW280514f_GCN.json,2028-05-14 22:42:24.547408,770.0,0.156,[]
205,GW280515a,748,gammapy_models/GW280515a_catO5_748_gammapy.fits,GCNs/GW280515a_GCN.json,2028-05-15 00:35:19.845161,760.0,0.154,[]
206,GW280515b,1844,gammapy_models/GW280515b_catO5_1844_gammapy.fits,GCNs/GW280515b_GCN.json,2028-05-15 01:50:32.938204,1800.0,0.332,[]
207,GW280516a,1188,gammapy_models/GW280516a_catO5_1188_gammapy.fits,GCNs/GW280516a_GCN.json,2028-05-16 17:42:24.333780,385.0,0.082,[]
208,GW280517a,1923,gammapy_models/GW280517a_catO5_1923_gammapy.fits,GCNs/GW280517a_GCN.json,2028-05-17 04:14:32.490304,305.0,0.066,[]
209,GW280517b,2220,gammapy_models/GW280517b_catO5_2220_gammapy.fits,GCNs/GW280517b_GCN.json,2028-05-17 11:10:14.733706,523.0,0.109,[]
210,GW280518a,1128,gammapy_models/GW280518a_catO5_1128_gammapy.fits,GCNs/GW280518a_GCN.json,2028-05-18 17:26:23.983546,424.0,0.09,[]
211,GW280518b,1284,gammapy_models/GW280518b_catO5_1284_gammapy.fits,GCNs/GW280518b_GCN.json,2028-05-18 22:04:57.482816,222.0,0.048,[]
212,GW280519a,1399,gammapy_models/GW280519a_catO5_1399_gammapy.fits,GCNs/GW280519a_GCN.json,2028-05-19 01:59:47.107673,554.0,0.115,[]
213,GW280519b,37,gammapy_models/GW280519b_catO5_37_gammapy.fits,GCNs/GW280519b_GCN.json,2028-05-19 02:51:03.388472,595.0,0.123,[]
214,GW280519c,459,gammapy_models/GW280519c_catO5_459_gammapy.fits,GCNs/GW280519c_GCN.json,2028-05-19 12:52:34.364799,833.0,0.168,[]
215,GW280520a,758,gammapy_models/GW280520a_catO5_758_gammapy.fits,GCNs/GW280520a_GCN.json,2028-05-20 05:50:09.881052,704.0,0.144,[]
216,GW280521a,1495,gammapy_models/GW280521a_catO5_1495_gammapy.fits,GCNs/GW280521a_GCN.json,2028-05-21 00:06:31.499069,356.0,0.076,[]
217,GW280521b,206,gammapy_models/GW280521b_catO5_206_gammapy.fits,GCNs/GW280521b_GCN.json,2028-05-21 13:59:36.099862,195.0,0.043,[]
218,GW280522a,40,gammapy_models/GW280522a_catO5_40_gammapy.fits,GCNs/GW280522a_GCN.json,2028-05-22 14:22:21.607375,818.0,0.165,[]
219,GW280522b,852,gammapy_models/GW280522b_catO5_852_gammapy.fits,GCNs/GW280522b_GCN.json,2028-05-22 21:15:45.528525,472.0,0.099,[]
220,GW280523a,303,gammapy_models/GW280523a_catO5_303_gammapy.fits,GCNs/GW280523a_GCN.json,2028-05-23 13:08:20.508765,664.0,0.136,[]
221,GW280524a,1319,gammapy_models/GW280524a_catO5_1319_gammapy.fits,GCNs/GW280524a_GCN.json,2028-05-24 10:51:54.341146,550.0,0.114,[]
222,GW280524b,624,gammapy_models/GW280524b_catO5_624_gammapy.fits,GCNs/GW280524b_GCN.json,2028-05-24 15:33:54.740411,503.0,0.105,[]
223,GW280526a,2199,gammapy_models/GW280526a_catO5_2199_gammapy.fits,GCNs/GW280526a_GCN.json,2028-05-26 19:43:26.068594,249.0,0.054,[]
224,GW280527a,630,gammapy_models/GW280527a_catO5_630_gammapy.fits,GCNs/GW280527a_GCN.json,2028-05-27 00:47:50.985420,556.0,0.116,[]
225,GW280527b,1403,gammapy_models/GW280527b_catO5_1403_gammapy.fits,GCNs/GW280527b_GCN.json,2028-05-27 01:58:53.569609,173.0,0.038,[]
226,GW280527c,599,gammapy_models/GW280527c_catO5_599_gammapy.fits,GCNs/GW280527c_GCN.json,2028-05-27 14:57:00.291540,662.0,0.136,[]
227,GW280528a,506,gammapy_models/GW280528a_catO5_506_gammapy.fits,GCNs/GW280528a_GCN.json,2028-05-28 05:58:32.301440,251.0,0.054,[]
228,GW280530a,2271,gammapy_models/GW280530a_catO5_2271_gammapy.fits,GCNs/GW280530a_GCN.json,2028-05-30 04:08:31.249738,503.0,0.105,[]
229,GW280530b,2026,gammapy_models/GW280530b_catO5_2026_gammapy.fits,GCNs/GW280530b_GCN.json,2028-05-30 19:26:02.509101,1320.0,0.253,[]
230,GW280601a,1517,gammapy_models/GW280601a_catO5_1517_gammapy.fits,GCNs/GW280601a_GCN.json,2028-06-01 07:35:36.346275,958.0,0.19,[]
231,GW280602a,653,gammapy_models/GW280602a_catO5_653_gammapy.fits,GCNs/GW280602a_GCN.json,2028-06-02 08:28:09.861546,432.0,0.091,[]
232,GW280602b,2195,gammapy_models/GW280602b_catO5_2195_gammapy.fits,GCNs/GW280602b_GCN.json,2028-06-02 09:53:13.901887,825.0,0.166,[]
233,GW280603a,1126,gammapy_models/GW280603a_catO5_1126_gammapy.fits,GCNs/GW280603a_GCN.json,2028-06-03 06:05:56.357620,217.0,0.047,[]
234,GW280605a,1354,gammapy_models/GW280605a_catO5_1354_gammapy.fits,GCNs/GW280605a_GCN.json,2028-06-05 17:13:21.523264,522.0,0.109,[]
235,GW280605b,2048,gammapy_models/GW280605b_catO5_2048_gammapy.fits,GCNs/GW280605b_GCN.json,2028-06-05 20:13:03.523081,727.0,0.148,[]
236,GW280606a,202,gammapy_models/GW280606a_catO5_202_gammapy.fits,GCNs/GW280606a_GCN.json,2028-06-06 02:08:36.531806,664.0,0.136,[]
237,GW280607a,1192,gammapy_models/GW280607a_catO5_1192_gammapy.fits,GCNs/GW280607a_GCN.json,2028-06-07 03:24:21.197336,238.0,0.052,[]
238,GW280609a,1650,gammapy_models/GW280609a_catO5_1650_gammapy.fits,GCNs/GW280609a_GCN.json,2028-06-09 10:20:19.895183,679.0,0.139,[]
239,GW280609b,2063,gammapy_models/GW280609b_catO5_2063_gammapy.fits,GCNs/GW280609b_GCN.json,2028-06-09 13:55:04.132313,224.0,0.049,[]
240,GW280609c,1781,gammapy_models/GW280609c_catO5_1781_gammapy.fits,GCNs/GW280609c_GCN.json,2028-06-09 19:29:53.622154,523.0,0.109,[]
241,GW280609d,1677,gammapy_models/GW280609d_catO5_1677_gammapy.fits,GCNs/GW280609d_GCN.json,2028-06-09 22:56:44.573650,697.0,0.143,[]
242,GW280610a,449,gammapy_models/GW280610a_catO5_449_gammapy.fits,GCNs/GW280610a_GCN.json,2028-06-10 06:08:36.568047,962.0,0.191,[]
243,GW280610b,1844,gammapy_models/GW280610b_catO5_1844_gammapy.fits,GCNs/GW280610b_GCN.json,2028-06-10 09:40:17.509107,1800.0,0.332,[]
244,GW280610c,208,gammapy_models/GW280610c_catO5_208_gammapy.fits,GCNs/GW280610c_GCN.json,2028-06-10 21:57:37.122662,1200.0,0.233,[]
245,GW280611a,1515,gammapy_models/GW280611a_catO5_1515_gammapy.fits,GCNs/GW280611a_GCN.json,2028-06-11 01:58:51.874824,699.0,0.143,[]
246,GW280612a,514,gammapy_models/GW280612a_catO5_514_gammapy.fits,GCNs/GW280612a_GCN.json,2028-06-12 05:45:33.112388,577.0,0.12,[]
247,GW280612b,345,gammapy_models/GW280612b_catO5_345_gammapy.fits,GCNs/GW280612b_GCN.json,2028-06-12 23:18:35.228550,419.0,0.089,[]
248,GW280613a,527,gammapy_models/GW280613a_catO5_527_gammapy.fits,GCNs/GW280613a_GCN.json,2028-06-13 16:02:01.782270,834.0,0.168,[]
249,GW280615a,2102,gammapy_models/GW280615a_catO5_2102_gammapy.fits,GCNs/GW280615a_GCN.json,2028-06-15 06:57:13.826210,1000.0,0.198,[]
250,GW280615b,1262,gammapy_models/GW280615b_catO5_1262_gammapy.fits,GCNs/GW280615b_GCN.json,2028-06-15 13:54:13.465603,498.0,0.104,[]
251,GW280617a,1813,gammapy_models/GW280617a_catO5_1813_gammapy.fits,GCNs/GW280617a_GCN.json,2028-06-17 13:08:05.685288,642.0,0.132,[]
252,GW280618a,1636,gammapy_models/GW280618a_catO5_1636_gammapy.fits,GCNs/GW280618a_GCN.json,2028-06-18 06:42:35.527190,285.0,0.061,[]
253,GW280618b,638,gammapy_models/GW280618b_catO5_638_gammapy.fits,GCNs/GW280618b_GCN.json,2028-06-18 16:23:43.780366,518.0,0.108,[]
254,GW280618c,1034,gammapy_models/GW280618c_catO5_1034_gammapy.fits,GCNs/GW280618c_GCN.json,2028-06-18 17:46:31.911123,832.0,0.168,[]
255,GW280619a,1505,gammapy_models/GW280619a_catO5_1505_gammapy.fits,GCNs/GW280619a_GCN.json,2028-06-19 06:34:28.439769,454.0,0.096,[]
256,GW280619b,2268,gammapy_models/GW280619b_catO5_2268_gammapy.fits,GCNs/GW280619b_GCN.json,2028-06-19 10:40:50.799065,13300.0,1.726,[]
257,GW280619c,1210,gammapy_models/GW280619c_catO5_1210_gammapy.fits,GCNs/GW280619c_GCN.json,2028-06-19 14:39:58.078348,980.0,0.194,[]
258,GW280619d,471,gammapy_models/GW280619d_catO5_471_gammapy.fits,GCNs/GW280619d_GCN.json,2028-06-19 17:23:01.497528,987.0,0.196,[]
259,GW280620a,2264,gammapy_models/GW280620a_catO5_2264_gammapy.fits,GCNs/GW280620a_GCN.json,2028-06-20 15:38:21.396932,829.0,0.167,[]
260,GW280622a,563,gammapy_models/GW280622a_catO5_563_gammapy.fits,GCNs/GW280622a_GCN.json,2028-06-22 08:14:49.786634,349.0,0.075,[]
261,GW280623a,694,gammapy_models/GW280623a_catO5_694_gammapy.fits,GCNs/GW280623a_GCN.json,2028-06-23 18:05:45.979892,773.0,0.157,[]
262,GW280623b,1752,gammapy_models/GW280623b_catO5_1752_gammapy.fits,GCNs/GW280623b_GCN.json,2028-06-23 20:31:01.010533,769.0,0.156,[]
263,GW280626a,1905,gammapy_models/GW280626a_catO5_1905_gammapy.fits,GCNs/GW280626a_GCN.json,2028-06-26 05:29:32.753426,4580.0,0.725,[]
264,GW280628a,2103,gammapy_models/GW280628a_catO5_2103_gammapy.fits,GCNs/GW280628a_GCN.json,2028-06-28 22:50:32.734632,1550.0,0.291,[]
265,GW280629a,1448,gammapy_models/GW280629a_catO5_1448_gammapy.fits,GCNs/GW280629a_GCN.json,2028-06-29 11:23:44.812762,781.0,0.158,[]
266,GW280630a,504,gammapy_models/GW280630a_catO5_504_gammapy.fits,GCNs/GW280630a_GCN.json,2028-06-30 03:47:21.667972,1070.0,0.21,[]
267,GW280630b,1877,gammapy_models/GW280630b_catO5_1877_gammapy.fits,GCNs/GW280630b_GCN.json,2028-06-30 08:46:06.549358,169.0,0.037,[]
268,GW280630c,622,gammapy_models/GW280630c_catO5_622_gammapy.fits,GCNs/GW280630c_GCN.json,2028-06-30 21:05:03.360476,711.0,0.145,[]
269,GW280701a,96,gammapy_models/GW280701a_catO5_96_gammapy.fits,GCNs/GW280701a_GCN.json,2028-07-01 04:27:41.396662,119.0,0.026,[]
270,GW280701b,497,gammapy_models/GW280701b_catO5_497_gammapy.fits,GCNs/GW280701b_GCN.json,2028-07-01 18:01:38.453575,607.0,0.125,[]
271,GW280702a,910,gammapy_models/GW280702a_catO5_910_gammapy.fits,GCNs/GW280702a_GCN.json,2028-07-02 04:20:15.564210,517.0,0.108,[]
272,GW280702b,1978,gammapy_models/GW280702b_catO5_1978_gammapy.fits,GCNs/GW280702b_GCN.json,2028-07-02 07:25:07.050997,339.0,0.073,[]
273,GW280702c,28,gammapy_models/GW280702c_catO5_28_gammapy.fits,GCNs/GW280702c_GCN.json,2028-07-02 20:50:20.896421,76.4,0.017,[]
274,GW280703a,456,gammapy_models/GW280703a_catO5_456_gammapy.fits,GCNs/GW280703a_GCN.json,2028-07-03 05:40:37.972302,553.0,0.115,[]
275,GW280703b,639,gammapy_models/GW280703b_catO5_639_gammapy.fits,GCNs/GW280703b_GCN.json,2028-07-03 14:52:27.353648,751.0,0.153,[]
276,GW280704a,2023,gammapy_models/GW280704a_catO5_2023_gammapy.fits,GCNs/GW280704a_GCN.json,2028-07-04 02:02:50.896406,369.0,0.079,[]
277,GW280704b,193,gammapy_models/GW280704b_catO5_193_gammapy.fits,GCNs/GW280704b_GCN.json,2028-07-04 08:15:18.780064,627.0,0.129,[]
278,GW280704c,1324,gammapy_models/GW280704c_catO5_1324_gammapy.fits,GCNs/GW280704c_GCN.json,2028-07-04 21:40:36.968204,140.0,0.031,[]
279,GW280705a,1158,gammapy_models/GW280705a_catO5_1158_gammapy.fits,GCNs/GW280705a_GCN.json,2028-07-05 01:25:02.936307,988.0,0.196,[]
280,GW280706a,853,gammapy_models/GW280706a_catO5_853_gammapy.fits,GCNs/GW280706a_GCN.json,2028-07-06 09:15:54.236818,1320.0,0.253,[]
281,GW280707a,1871,gammapy_models/GW280707a_catO5_1871_gammapy.fits,GCNs/GW280707a_GCN.json,2028-07-07 08:11:15.485457,564.0,0.117,[]
282,GW280707b,1847,gammapy_models/GW280707b_catO5_1847_gammapy.fits,GCNs/GW280707b_GCN.json,2028-07-07 14:58:25.057114,910.0,0.182,[]
283,GW280707c,517,gammapy_models/GW280707c_catO5_517_gammapy.fits,GCNs/GW280707c_GCN.json,2028-07-07 18:29:09.653153,6380.0,0.951,[]
284,GW280708a,1564,gammapy_models/GW280708a_catO5_1564_gammapy.fits,GCNs/GW280708a_GCN.json,2028-07-08 16:33:39.401809,573.0,0.119,[]
285,GW280709a,1542,gammapy_models/GW280709a_catO5_1542_gammapy.fits,GCNs/GW280709a_GCN.json,2028-07-09 11:42:23.711351,348.0,0.074,[]
286,GW280709b,125,gammapy_models/GW280709b_catO5_125_gammapy.fits,GCNs/GW280709b_GCN.json,2028-07-09 21:22:28.109477,293.0,0.063,[]
287,GW280709c,2197,gammapy_models/GW280709c_catO5_2197_gammapy.fits,GCNs/GW280709c_GCN.json,2028-07-09 23:10:48.514724,1050.0,0.207,[]
288,GW280710a,615,gammapy_models/GW280710a_catO5_615_gammapy.fits,GCNs/GW280710a_GCN.json,2028-07-10 00:28:00.545255,722.0,0.147,[]
289,GW280710b,1619,gammapy_models/GW280710b_catO5_1619_gammapy.fits,GCNs/GW280710b_GCN.json,2028-07-10 01:57:56.109944,319.0,0.068,[]
290,GW280710c,1687,gammapy_models/GW280710c_catO5_1687_gammapy.fits,GCNs/GW280710c_GCN.json,2028-07-10 07:23:44.843140,631.0,0.13,[]
291,GW280710d,1608,gammapy_models/GW280710d_catO5_1608_gammapy.fits,GCNs/GW280710d_GCN.json,2028-07-10 10:26:41.452832,355.0,0.076,[]
292,GW280711a,1062,gammapy_models/GW280711a_catO5_1062_gammapy.fits,GCNs/GW280711a_GCN.json,2028-07-11 03:20:46.953320,768.0,0.156,[]
293,GW280711b,503,gammapy_models/GW280711b_catO5_503_gammapy.fits,GCNs/GW280711b_GCN.json,2028-07-11 07:36:54.321627,384.0,0.082,[]
294,GW280711c,881,gammapy_models/GW280711c_catO5_881_gammapy.fits,GCNs/GW280711c_GCN.json,2028-07-11 09:31:36.669185,433.0,0.092,[]
295,GW280711d,2155,gammapy_models/GW280711d_catO5_2155_gammapy.fits,GCNs/GW280711d_GCN.json,2028-07-11 23:16:17.078817,385.0,0.082,[]
296,GW280712a,96,gammapy_models/GW280712a_catO5_96_gammapy.fits,GCNs/GW280712a_GCN.json,2028-07-12 02:55:59.743885,119.0,0.026,[]
297,GW280712b,1460,gammapy_models/GW280712b_catO5_1460_gammapy.fits,GCNs/GW280712b_GCN.json,2028-07-12 06:59:33.089191,8780.0,1.232,[]
298,GW280713a,1666,gammapy_models/GW280713a_catO5_1666_gammapy.fits,GCNs/GW280713a_GCN.json,2028-07-13 03:39:06.441693,586.0,0.121,[]
299,GW280713b,1730,gammapy_models/GW280713b_catO5_1730_gammapy.fits,GCNs/GW280713b_GCN.json,2028-07-13 07:33:11.834218,584.0,0.121,[]
300,GW280713c,1865,gammapy_models/GW280713c_catO5_1865_gammapy.fits,GCNs/GW280713c_GCN.json,2028-07-13 13:08:53.506174,160.0,0.035,[]
301,GW280714a,998,gammapy_models/GW280714a_catO5_998_gammapy.fits,GCNs/GW280714a_GCN.json,2028-07-14 05:27:24.157514,345.0,0.074,[]
302,GW280714b,1753,gammapy_models/GW280714b_catO5_1753_gammapy.fits,GCNs/GW280714b_GCN.json,2028-07-14 08:24:12.938370,598.0,0.124,[]
303,GW280714c,2035,gammapy_models/GW280714c_catO5_2035_gammapy.fits,GCNs/GW280714c_GCN.json,2028-07-14 12:14:26.014084,362.0,0.077,[]
304,GW280715a,1229,gammapy_models/GW280715a_catO5_1229_gammapy.fits,GCNs/GW280715a_GCN.json,2028-07-15 10:26:20.569027,422.0,0.089,[]
305,GW280716a,2041,gammapy_models/GW280716a_catO5_2041_gammapy.fits,GCNs/GW280716a_GCN.json,2028-07-16 15:41:52.467996,1270.0,0.245,[]
306,GW280717a,1950,gammapy_models/GW280717a_catO5_1950_gammapy.fits,GCNs/GW280717a_GCN.json,2028-07-17 06:49:32.010723,924.0,0.184,[]
307,GW280717b,724,gammapy_models/GW280717b_catO5_724_gammapy.fits,GCNs/GW280717b_GCN.json,2028-07-17 08:19:50.912673,582.0,0.121,[]
308,GW280717c,99,gammapy_models/GW280717c_catO5_99_gammapy.fits,GCNs/GW280717c_GCN.json,2028-07-17 09:26:27.811863,727.0,0.148,[]
309,GW280718a,1051,gammapy_models/GW280718a_catO5_1051_gammapy.fits,GCNs/GW280718a_GCN.json,2028-07-18 03:09:56.329096,1280.0,0.246,[]
310,GW280719a,344,gammapy_models/GW280719a_catO5_344_gammapy.fits,GCNs/GW280719a_GCN.json,2028-07-19 00:16:14.794029,199.0,0.043,[]
311,GW280719b,1301,gammapy_models/GW280719b_catO5_1301_gammapy.fits,GCNs/GW280719b_GCN.json,2028-07-19 04:23:56.815761,181.0,0.04,[]
312,GW280719c,1169,gammapy_models/GW280719c_catO5_1169_gammapy.fits,GCNs/GW280719c_GCN.json,2028-07-19 18:24:45.366229,290.0,0.063,[]
313,GW280720a,891,gammapy_models/GW280720a_catO5_891_gammapy.fits,GCNs/GW280720a_GCN.json,2028-07-20 20:45:29.500341,98.7,0.022,[]
314,GW280721a,1135,gammapy_models/GW280721a_catO5_1135_gammapy.fits,GCNs/GW280721a_GCN.json,2028-07-21 19:00:58.531988,695.0,0.142,[]
315,GW280722a,2287,gammapy_models/GW280722a_catO5_2287_gammapy.fits,GCNs/GW280722a_GCN.json,2028-07-22 00:39:53.982307,1040.0,0.205,[]
316,GW280722b,1497,gammapy_models/GW280722b_catO5_1497_gammapy.fits,GCNs/GW280722b_GCN.json,2028-07-22 02:03:08.812914,639.0,0.132,[]
317,GW280722c,973,gammapy_models/GW280722c_catO5_973_gammapy.fits,GCNs/GW280722c_GCN.json,2028-07-22 09:12:24.989832,573.0,0.119,[]
318,GW280722d,1880,gammapy_models/GW280722d_catO5_1880_gammapy.fits,GCNs/GW280722d_GCN.json,2028-07-22 13:10:33.293031,15300.0,1.936,[]
319,GW280722e,2033,gammapy_models/GW280722e_catO5_2033_gammapy.fits,GCNs/GW280722e_GCN.json,2028-07-22 21:16:15.104270,1900.0,0.348,[]
320,GW280723a,1352,gammapy_models/GW280723a_catO5_1352_gammapy.fits,GCNs/GW280723a_GCN.json,2028-07-23 22:21:06.999654,452.0,0.095,[]
321,GW280724a,1741,gammapy_models/GW280724a_catO5_1741_gammapy.fits,GCNs/GW280724a_GCN.json,2028-07-24 03:41:06.521144,125.0,0.028,[]
322,GW280724b,897,gammapy_models/GW280724b_catO5_897_gammapy.fits,GCNs/GW280724b_GCN.json,2028-07-24 08:27:10.604567,833.0,0.168,[]
323,GW280726a,1683,gammapy_models/GW280726a_catO5_1683_gammapy.fits,GCNs/GW280726a_GCN.json,2028-07-26 02:23:07.470044,423.0,0.09,[]
324,GW280726b,1413,gammapy_models/GW280726b_catO5_1413_gammapy.fits,GCNs/GW280726b_GCN.json,2028-07-26 02:59:48.915934,932.0,0.186,[]
325,GW280726c,237,gammapy_models/GW280726c_catO5_237_gammapy.fits,GCNs/GW280726c_GCN.json,2028-07-26 13:04:14.001996,661.0,0.136,[]
326,GW280726d,331,gammapy_models/GW280726d_catO5_331_gammapy.fits,GCNs/GW280726d_GCN.json,2028-07-26 18:05:18.056913,387.0,0.082,[]
327,GW280727a,1052,gammapy_models/GW280727a_catO5_1052_gammapy.fits,GCNs/GW280727a_GCN.json,2028-07-27 03:22:28.751845,291.0,0.063,[]
328,GW280727b,1238,gammapy_models/GW280727b_catO5_1238_gammapy.fits,GCNs/GW280727b_GCN.json,2028-07-27 06:16:46.184797,772.0,0.157,[]
329,GW280728a,2276,gammapy_models/GW280728a_catO5_2276_gammapy.fits,GCNs/GW280728a_GCN.json,2028-07-28 13:11:37.330645,1030.0,0.203,[]
330,GW280728b,1491,gammapy_models/GW280728b_catO5_1491_gammapy.fits,GCNs/GW280728b_GCN.json,2028-07-28 22:08:55.930489,242.0,0.053,[]
331,GW280729a,2301,gammapy_models/GW280729a_catO5_2301_gammapy.fits,GCNs/GW280729a_GCN.json,2028-07-29 04:05:13.002962,319.0,0.068,[]
332,GW280729b,1606,gammapy_models/GW280729b_catO5_1606_gammapy.fits,GCNs/GW280729b_GCN.json,2028-07-29 10:29:06.919591,481.0,0.101,[]
333,GW280730a,331,gammapy_models/GW280730a_catO5_331_gammapy.fits,GCNs/GW280730a_GCN.json,2028-07-30 14:44:25.736528,387.0,0.082,[]
334,GW280731a,1899,gammapy_models/GW280731a_catO5_1899_gammapy.fits,GCNs/GW280731a_GCN.json,2028-07-31 14:16:40.961594,606.0,0.125,[]
335,GW280801a,2006,gammapy_models/GW280801a_catO5_2006_gammapy.fits,GCNs/GW280801a_GCN.json,2028-08-01 09:29:14.332344,406.0,0.086,[]
336,GW280801b,2303,gammapy_models/GW280801b_catO5_2303_gammapy.fits,GCNs/GW280801b_GCN.json,2028-08-01 23:56:58.624895,548.0,0.114,[]
